Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MX (kNm),MY (kNm),MZ (kNm)
 121/ 36/ 7 (C),0,0,347.72,14.07,-80.82,0
 121/ 39/ 7 (C),0,0,344.99,14.07,57.67,0
 122/ 37/ 7 (C),0,0,75.94,34.75,-38.18,0
 122/ 37/ 7 (C),0,0,75.94,34.75,-38.18,0
 122/ 37/ 7 (C),0,0,75.94,34.75,-38.18,0
 122/ 37/ 7 (C),0,0,75.94,34.75,-38.18,0
 122/ 37/ 7 (C),0,0,75.94,34.75,-38.18,0
 122/ 38/ 7 (C),0,0,57.31,34.75,53.37,0
 122/ 37/ 7 (C),0,0,75.94,34.75,-38.18,0
 122/ 37/ 7 (C),0,0,75.94,34.75,-38.18,0
 122/ 38/ 7 (C),0,0,57.31,34.75,53.37,0
 122/ 37/ 7 (C),0,0,75.94,34.75,-38.18,0
 122/ 37/ 7 (C),0,0,75.94,34.75,-38.18,0
 122/ 38/ 7 (C),0,0,57.31,34.75,53.37,0
 123/ 30/ 7 (C),0,0,38.73,-5.69,-24.92,0
 123/ 30/ 7 (C),0,0,38.73,-5.69,-24.92,0
 123/ 30/ 7 (C),0,0,38.73,-5.69,-24.92,0
 123/ 30/ 7 (C),0,0,38.73,-5.69,-24.92,0
 123/ 30/ 7 (C),0,0,38.73,-5.69,-24.92,0
 123/ 37/ 7 (C),0,0,2.62,-5.69,21.62,0
 123/ 30/ 7 (C),0,0,38.73,-5.69,-24.92,0
 123/ 30/ 7 (C),0,0,38.73,-5.69,-24.92,0
 123/ 37/ 7 (C),0,0,2.62,-5.69,21.62,0
 123/ 30/ 7 (C),0,0,38.73,-5.69,-24.92,0
 123/ 30/ 7 (C),0,0,38.73,-5.69,-24.92,0
 123/ 37/ 7 (C),0,0,2.62,-5.69,21.62,0
 124/ 32/ 7 (C),0,0,-40.67,1.31,12.61,0
 124/ 32/ 7 (C),0,0,-40.67,1.31,12.61,0
 124/ 32/ 7 (C),0,0,-40.67,1.31,12.61,0
 124/ 32/ 7 (C),0,0,-40.67,1.31,12.61,0
 124/ 32/ 7 (C),0,0,-40.67,1.31,12.61,0
 124/ 36/ 7 (C),0,0,-57.05,1.31,-64.48,0
 124/ 32/ 7 (C),0,0,-40.67,1.31,12.61,0
 124/ 32/ 7 (C),0,0,-40.67,1.31,12.61,0
 124/ 32/ 7 (C),0,0,-40.67,1.31,12.61,0
 124/ 36/ 7 (C),0,0,-57.05,1.31,-64.48,0
 124/ 36/ 7 (C),0,0,-57.05,1.31,-64.48,0
 124/ 32/ 7 (C),0,0,-40.67,1.31,12.61,0
 125/ 34/ 7 (C),0,0,-34.59,-6.21,84.87,0
 125/ 34/ 7 (C),0,0,-34.59,-6.21,84.87,0
 125/ 34/ 7 (C),0,0,-34.59,-6.21,84.87,0
 125/ 34/ 7 (C),0,0,-34.59,-6.21,84.87,0
 125/ 34/ 7 (C),0,0,-34.59,-6.21,84.87,0
 125/ 35/ 7 (C),0,0,-73.45,-6.21,-45.57,0
 125/ 34/ 7 (C),0,0,-34.59,-6.21,84.87,0
 125/ 34/ 7 (C),0,0,-34.59,-6.21,84.87,0
 125/ 34/ 7 (C),0,0,-34.59,-6.21,84.87,0
 125/ 35/ 7 (C),0,0,-73.45,-6.21,-45.57,0
 125/ 35/ 7 (C),0,0,-73.45,-6.21,-45.57,0
 125/ 34/ 7 (C),0,0,-34.59,-6.21,84.87,0
 126/ 28/ 7 (C),0,0,54.28,15.18,-33.76,0
 126/ 28/ 7 (C),0,0,54.28,15.18,-33.76,0
 126/ 28/ 7 (C),0,0,54.28,15.18,-33.76,0
 126/ 28/ 7 (C),0,0,54.28,15.18,-33.76,0
 126/ 28/ 7 (C),0,0,54.28,15.18,-33.76,0
 126/ 35/ 7 (C),0,0,27.45,15.18,37.07,0
 126/ 28/ 7 (C),0,0,54.28,15.18,-33.76,0
 126/ 28/ 7 (C),0,0,54.28,15.18,-33.76,0
 126/ 35/ 7 (C),0,0,27.45,15.18,37.07,0
 126/ 28/ 7 (C),0,0,54.28,15.18,-33.76,0
 126/ 35/ 7 (C),0,0,27.45,15.18,37.07,0
 126/ 28/ 7 (C),0,0,54.28,15.18,-33.76,0
 127/ 33/ 7 (C),0,0,88.25,3.13,-85.61,0
 127/ 33/ 7 (C),0,0,88.25,3.13,-85.61,0
 127/ 33/ 7 (C),0,0,88.25,3.13,-85.61,0
 127/ 33/ 7 (C),0,0,88.25,3.13,-85.61,0
 127/ 33/ 7 (C),0,0,88.25,3.13,-85.61,0
 127/ 34/ 7 (C),0,0,41.61,3.13,92.64,0
 127/ 33/ 7 (C),0,0,88.25,3.13,-85.61,0
 127/ 33/ 7 (C),0,0,88.25,3.13,-85.61,0
 127/ 34/ 7 (C),0,0,41.61,3.13,92.64,0
 127/ 33/ 7 (C),0,0,88.25,3.13,-85.61,0
 127/ 33/ 7 (C),0,0,88.25,3.13,-85.61,0
 127/ 34/ 7 (C),0,0,41.61,3.13,92.64,0
 128/ 26/ 7 (C),0,0,8.33,-5.03,-11.46,0
 128/ 26/ 7 (C),0,0,8.33,-5.03,-11.46,0
 128/ 26/ 7 (C),0,0,8.33,-5.03,-11.46,0
 128/ 26/ 7 (C),0,0,8.33,-5.03,-11.46,0
 128/ 26/ 7 (C),0,0,8.33,-5.03,-11.46,0
 128/ 33/ 7 (C),0,0,-6.11,-5.03,-9.63,0
 128/ 26/ 7 (C),0,0,8.33,-5.03,-11.46,0
 128/ 26/ 7 (C),0,0,8.33,-5.03,-11.46,0
 128/ 33/ 7 (C),0,0,-6.11,-5.03,-9.63,0
 128/ 26/ 7 (C),0,0,8.33,-5.03,-11.46,0
 128/ 26/ 7 (C),0,0,8.33,-5.03,-11.46,0
 128/ 33/ 7 (C),0,0,-6.11,-5.03,-9.63,0
 129/ 31/ 7 (C),0,0,8.4,0.75,26.59,0
 129/ 31/ 7 (C),0,0,8.4,0.75,26.59,0
 129/ 31/ 7 (C),0,0,8.4,0.75,26.59,0
 129/ 31/ 7 (C),0,0,8.4,0.75,26.59,0
 129/ 31/ 7 (C),0,0,8.4,0.75,26.59,0
 129/ 32/ 7 (C),0,0,-43.7,0.75,-28.3,0
 129/ 31/ 7 (C),0,0,8.4,0.75,26.59,0
 129/ 31/ 7 (C),0,0,8.4,0.75,26.59,0
 129/ 31/ 7 (C),0,0,8.4,0.75,26.59,0
 129/ 32/ 7 (C),0,0,-43.7,0.75,-28.3,0
 129/ 31/ 7 (C),0,0,8.4,0.75,26.59,0
 129/ 32/ 7 (C),0,0,-43.7,0.75,-28.3,0
 130/ 25/ 7 (C),0,0,22.85,2.57,-8.46,0
 130/ 25/ 7 (C),0,0,22.85,2.57,-8.46,0
 130/ 25/ 7 (C),0,0,22.85,2.57,-8.46,0
 130/ 25/ 7 (C),0,0,22.85,2.57,-8.46,0
 130/ 25/ 7 (C),0,0,22.85,2.57,-8.46,0
 130/ 32/ 7 (C),0,0,-25.29,2.57,-12.99,0
 130/ 25/ 7 (C),0,0,22.85,2.57,-8.46,0
 130/ 25/ 7 (C),0,0,22.85,2.57,-8.46,0
 130/ 25/ 7 (C),0,0,22.85,2.57,-8.46,0
 130/ 32/ 7 (C),0,0,-25.29,2.57,-12.99,0
 130/ 25/ 7 (C),0,0,22.85,2.57,-8.46,0
 130/ 32/ 7 (C),0,0,-25.29,2.57,-12.99,0
 131/ 30/ 7 (C),0,0,66.5,-11.19,-43.69,0
 131/ 30/ 7 (C),0,0,66.5,-11.19,-43.69,0
 131/ 30/ 7 (C),0,0,66.5,-11.19,-43.69,0
 131/ 30/ 7 (C),0,0,66.5,-11.19,-43.69,0
 131/ 30/ 7 (C),0,0,66.5,-11.19,-43.69,0
 131/ 31/ 7 (C),0,0,43.72,-11.19,30.49,0
 131/ 30/ 7 (C),0,0,66.5,-11.19,-43.69,0
 131/ 30/ 7 (C),0,0,66.5,-11.19,-43.69,0
 131/ 31/ 7 (C),0,0,43.72,-11.19,30.49,0
 131/ 30/ 7 (C),0,0,66.5,-11.19,-43.69,0
 131/ 30/ 7 (C),0,0,66.5,-11.19,-43.69,0
 131/ 31/ 7 (C),0,0,43.72,-11.19,30.49,0
 132/ 24/ 7 (C),0,0,44.38,-3.9,-28.81,0
 132/ 24/ 7 (C),0,0,44.38,-3.9,-28.81,0
 132/ 24/ 7 (C),0,0,44.38,-3.9,-28.81,0
 132/ 24/ 7 (C),0,0,44.38,-3.9,-28.81,0
 132/ 24/ 7 (C),0,0,44.38,-3.9,-28.81,0
 132/ 31/ 7 (C),0,0,-35.33,-3.9,-11.94,0
 132/ 24/ 7 (C),0,0,44.38,-3.9,-28.81,0
 132/ 24/ 7 (C),0,0,44.38,-3.9,-28.81,0
 132/ 31/ 7 (C),0,0,-35.33,-3.9,-11.94,0
 132/ 24/ 7 (C),0,0,44.38,-3.9,-28.81,0
 132/ 24/ 7 (C),0,0,44.38,-3.9,-28.81,0
 132/ 31/ 7 (C),0,0,-35.33,-3.9,-11.94,0
 133/ 9/ 7 (C),731.67,2.07,-4.8,-0.08,5.61,1.28
 133/ 30/ 7 (C),719.47,2.07,-4.8,-0.08,-9.03,-5.04
 133/ 9/ 7 (C),731.67,2.07,-4.8,-0.08,5.61,1.28
 133/ 9/ 7 (C),731.67,2.07,-4.8,-0.08,5.61,1.28
 133/ 9/ 7 (C),731.67,2.07,-4.8,-0.08,5.61,1.28
 133/ 9/ 7 (C),731.67,2.07,-4.8,-0.08,5.61,1.28
 133/ 9/ 7 (C),731.67,2.07,-4.8,-0.08,5.61,1.28
 133/ 9/ 7 (C),731.67,2.07,-4.8,-0.08,5.61,1.28
 133/ 9/ 7 (C),731.67,2.07,-4.8,-0.08,5.61,1.28
 133/ 30/ 7 (C),719.47,2.07,-4.8,-0.08,-9.03,-5.04
 133/ 9/ 7 (C),731.67,2.07,-4.8,-0.08,5.61,1.28
 133/ 30/ 7 (C),719.47,2.07,-4.8,-0.08,-9.03,-5.04
 134/ 29/ 7 (C),0,0,25.73,4.86,-10.19,0
 134/ 29/ 7 (C),0,0,25.73,4.86,-10.19,0
 134/ 29/ 7 (C),0,0,25.73,4.86,-10.19,0
 134/ 29/ 7 (C),0,0,25.73,4.86,-10.19,0
 134/ 29/ 7 (C),0,0,25.73,4.86,-10.19,0
 134/ 30/ 7 (C),0,0,-37.22,4.86,-24.37,0
 134/ 29/ 7 (C),0,0,25.73,4.86,-10.19,0
 134/ 29/ 7 (C),0,0,25.73,4.86,-10.19,0
 134/ 29/ 7 (C),0,0,25.73,4.86,-10.19,0
 134/ 30/ 7 (C),0,0,-37.22,4.86,-24.37,0
 134/ 29/ 7 (C),0,0,25.73,4.86,-10.19,0
 134/ 30/ 7 (C),0,0,-37.22,4.86,-24.37,0
 135/ 8/ 7 (C),558.03,-3.69,-1.83,-0.08,2.59,-4.41
 135/ 29/ 7 (C),545.83,-3.69,-1.83,-0.08,-2.99,6.84
 135/ 8/ 7 (C),558.03,-3.69,-1.83,-0.08,2.59,-4.41
 135/ 8/ 7 (C),558.03,-3.69,-1.83,-0.08,2.59,-4.41
 135/ 8/ 7 (C),558.03,-3.69,-1.83,-0.08,2.59,-4.41
 135/ 8/ 7 (C),558.03,-3.69,-1.83,-0.08,2.59,-4.41
 135/ 8/ 7 (C),558.03,-3.69,-1.83,-0.08,2.59,-4.41
 135/ 8/ 7 (C),558.03,-3.69,-1.83,-0.08,2.59,-4.41
 135/ 8/ 7 (C),558.03,-3.69,-1.83,-0.08,2.59,-4.41
 135/ 29/ 7 (C),545.83,-3.69,-1.83,-0.08,-2.99,6.84
 135/ 29/ 7 (C),545.83,-3.69,-1.83,-0.08,-2.99,6.84
 135/ 8/ 7 (C),558.03,-3.69,-1.83,-0.08,2.59,-4.41
 136/ 28/ 7 (C),0,0,43.82,-4.4,-41.15,0
 136/ 28/ 7 (C),0,0,43.82,-4.4,-41.15,0
 136/ 28/ 7 (C),0,0,43.82,-4.4,-41.15,0
 136/ 28/ 7 (C),0,0,43.82,-4.4,-41.15,0
 136/ 28/ 7 (C),0,0,43.82,-4.4,-41.15,0
 136/ 29/ 7 (C),0,0,-13.6,-4.4,-5.44,0
 136/ 28/ 7 (C),0,0,43.82,-4.4,-41.15,0
 136/ 28/ 7 (C),0,0,43.82,-4.4,-41.15,0
 136/ 29/ 7 (C),0,0,-13.6,-4.4,-5.44,0
 136/ 28/ 7 (C),0,0,43.82,-4.4,-41.15,0
 136/ 29/ 7 (C),0,0,-13.6,-4.4,-5.44,0
 136/ 28/ 7 (C),0,0,43.82,-4.4,-41.15,0
 137/ 23/ 7 (C),0,0,37.72,3.36,-18.36,0
 137/ 23/ 7 (C),0,0,37.72,3.36,-18.36,0
 137/ 23/ 7 (C),0,0,37.72,3.36,-18.36,0
 137/ 23/ 7 (C),0,0,37.72,3.36,-18.36,0
 137/ 23/ 7 (C),0,0,37.72,3.36,-18.36,0
 137/ 29/ 7 (C),0,0,-44.04,3.36,-30.13,0
 137/ 23/ 7 (C),0,0,37.72,3.36,-18.36,0
 137/ 23/ 7 (C),0,0,37.72,3.36,-18.36,0
 137/ 23/ 7 (C),0,0,37.72,3.36,-18.36,0
 137/ 29/ 7 (C),0,0,-44.04,3.36,-30.13,0
 137/ 23/ 7 (C),0,0,37.72,3.36,-18.36,0
 137/ 29/ 7 (C),0,0,-44.04,3.36,-30.13,0
 138/ 7/ 7 (C),883.01,1.8,7.2,-0.08,-6.59,1.32
 138/ 28/ 7 (C),870.81,1.8,7.2,-0.08,15.37,-4.16
 138/ 7/ 7 (C),883.01,1.8,7.2,-0.08,-6.59,1.32
 138/ 7/ 7 (C),883.01,1.8,7.2,-0.08,-6.59,1.32
 138/ 7/ 7 (C),883.01,1.8,7.2,-0.08,-6.59,1.32
 138/ 7/ 7 (C),883.01,1.8,7.2,-0.08,-6.59,1.32
 138/ 7/ 7 (C),883.01,1.8,7.2,-0.08,-6.59,1.32
 138/ 7/ 7 (C),883.01,1.8,7.2,-0.08,-6.59,1.32
 138/ 28/ 7 (C),870.81,1.8,7.2,-0.08,15.37,-4.16
 138/ 7/ 7 (C),883.01,1.8,7.2,-0.08,-6.59,1.32
 138/ 7/ 7 (C),883.01,1.8,7.2,-0.08,-6.59,1.32
 138/ 28/ 7 (C),870.81,1.8,7.2,-0.08,15.37,-4.16
 139/ 27/ 7 (C),0,0,-60.78,21.06,32.81,0
 139/ 27/ 7 (C),0,0,-60.78,21.06,32.81,0
 139/ 27/ 7 (C),0,0,-60.78,21.06,32.81,0
 139/ 27/ 7 (C),0,0,-60.78,21.06,32.81,0
 139/ 27/ 7 (C),0,0,-60.78,21.06,32.81,0
 139/ 28/ 7 (C),0,0,-82.86,21.06,-63.61,0
 139/ 27/ 7 (C),0,0,-60.78,21.06,32.81,0
 139/ 27/ 7 (C),0,0,-60.78,21.06,32.81,0
 139/ 27/ 7 (C),0,0,-60.78,21.06,32.81,0
 139/ 28/ 7 (C),0,0,-82.86,21.06,-63.61,0
 139/ 27/ 7 (C),0,0,-60.78,21.06,32.81,0
 139/ 28/ 7 (C),0,0,-82.86,21.06,-63.61,0
 140/ 26/ 7 (C),0,0,58.2,-5.32,-49.39,0
 140/ 26/ 7 (C),0,0,58.2,-5.32,-49.39,0
 140/ 26/ 7 (C),0,0,58.2,-5.32,-49.39,0
 140/ 26/ 7 (C),0,0,58.2,-5.32,-49.39,0
 140/ 26/ 7 (C),0,0,58.2,-5.32,-49.39,0
 140/ 27/ 7 (C),0,0,-15.39,-5.32,38.13,0
 140/ 26/ 7 (C),0,0,58.2,-5.32,-49.39,0
 140/ 26/ 7 (C),0,0,58.2,-5.32,-49.39,0
 140/ 27/ 7 (C),0,0,-15.39,-5.32,38.13,0
 140/ 26/ 7 (C),0,0,58.2,-5.32,-49.39,0
 140/ 26/ 7 (C),0,0,58.2,-5.32,-49.39,0
 140/ 27/ 7 (C),0,0,-15.39,-5.32,38.13,0
 141/ 21/ 7 (C),0,0,36.37,-5.32,-9.58,0
 141/ 21/ 7 (C),0,0,36.37,-5.32,-9.58,0
 141/ 21/ 7 (C),0,0,36.37,-5.32,-9.58,0
 141/ 21/ 7 (C),0,0,36.37,-5.32,-9.58,0
 141/ 21/ 7 (C),0,0,36.37,-5.32,-9.58,0
 141/ 27/ 7 (C),0,0,-45.39,-5.32,-26.38,0
 141/ 21/ 7 (C),0,0,36.37,-5.32,-9.58,0
 141/ 21/ 7 (C),0,0,36.37,-5.32,-9.58,0
 141/ 21/ 7 (C),0,0,36.37,-5.32,-9.58,0
 141/ 27/ 7 (C),0,0,-45.39,-5.32,-26.38,0
 141/ 27/ 7 (C),0,0,-45.39,-5.32,-26.38,0
 141/ 21/ 7 (C),0,0,36.37,-5.32,-9.58,0
 142/ 20/ 7 (C),0,0,24.34,2.36,-12.94,0
 142/ 20/ 7 (C),0,0,24.34,2.36,-12.94,0
 142/ 20/ 7 (C),0,0,24.34,2.36,-12.94,0
 142/ 20/ 7 (C),0,0,24.34,2.36,-12.94,0
 142/ 20/ 7 (C),0,0,24.34,2.36,-12.94,0
 142/ 26/ 7 (C),0,0,-25.85,2.36,-15.76,0
 142/ 20/ 7 (C),0,0,24.34,2.36,-12.94,0
 142/ 20/ 7 (C),0,0,24.34,2.36,-12.94,0
 142/ 20/ 7 (C),0,0,24.34,2.36,-12.94,0
 142/ 26/ 7 (C),0,0,-25.85,2.36,-15.76,0
 142/ 20/ 7 (C),0,0,24.34,2.36,-12.94,0
 142/ 26/ 7 (C),0,0,-25.85,2.36,-15.76,0
 143/ 24/ 7 (C),0,0,19.51,-1.73,-14.07,0
 143/ 24/ 7 (C),0,0,19.51,-1.73,-14.07,0
 143/ 24/ 7 (C),0,0,19.51,-1.73,-14.07,0
 143/ 24/ 7 (C),0,0,19.51,-1.73,-14.07,0
 143/ 24/ 7 (C),0,0,19.51,-1.73,-14.07,0
 143/ 25/ 7 (C),0,0,-11.89,-1.73,-3.5,0
 143/ 24/ 7 (C),0,0,19.51,-1.73,-14.07,0
 143/ 24/ 7 (C),0,0,19.51,-1.73,-14.07,0
 143/ 25/ 7 (C),0,0,-11.89,-1.73,-3.5,0
 143/ 24/ 7 (C),0,0,19.51,-1.73,-14.07,0
 143/ 24/ 7 (C),0,0,19.51,-1.73,-14.07,0
 143/ 25/ 7 (C),0,0,-11.89,-1.73,-3.5,0
 144/ 4/ 7 (C),469.61,5.54,1.16,-0.08,-0.7,4.72
 144/ 24/ 7 (C),457.41,5.54,1.16,-0.08,2.85,-12.18
 144/ 4/ 7 (C),469.61,5.54,1.16,-0.08,-0.7,4.72
 144/ 4/ 7 (C),469.61,5.54,1.16,-0.08,-0.7,4.72
 144/ 4/ 7 (C),469.61,5.54,1.16,-0.08,-0.7,4.72
 144/ 4/ 7 (C),469.61,5.54,1.16,-0.08,-0.7,4.72
 144/ 4/ 7 (C),469.61,5.54,1.16,-0.08,-0.7,4.72
 144/ 4/ 7 (C),469.61,5.54,1.16,-0.08,-0.7,4.72
 144/ 24/ 7 (C),457.41,5.54,1.16,-0.08,2.85,-12.18
 144/ 4/ 7 (C),469.61,5.54,1.16,-0.08,-0.7,4.72
 144/ 4/ 7 (C),469.61,5.54,1.16,-0.08,-0.7,4.72
 144/ 24/ 7 (C),457.41,5.54,1.16,-0.08,2.85,-12.18
 145/ 23/ 7 (C),0,0,20.44,1.19,-1.17,0
 145/ 23/ 7 (C),0,0,20.44,1.19,-1.17,0
 145/ 23/ 7 (C),0,0,20.44,1.19,-1.17,0
 145/ 23/ 7 (C),0,0,20.44,1.19,-1.17,0
 145/ 23/ 7 (C),0,0,20.44,1.19,-1.17,0
 145/ 24/ 7 (C),0,0,-32.5,1.19,-24.38,0
 145/ 23/ 7 (C),0,0,20.44,1.19,-1.17,0
 145/ 23/ 7 (C),0,0,20.44,1.19,-1.17,0
 145/ 23/ 7 (C),0,0,20.44,1.19,-1.17,0
 145/ 24/ 7 (C),0,0,-32.5,1.19,-24.38,0
 145/ 23/ 7 (C),0,0,20.44,1.19,-1.17,0
 145/ 24/ 7 (C),0,0,-32.5,1.19,-24.38,0
 146/ 3/ 7 (C),524.11,3.73,-7.63,-0.08,8.24,3.13
 146/ 23/ 7 (C),511.91,3.73,-7.63,-0.08,-15.02,-8.26
 146/ 3/ 7 (C),524.11,3.73,-7.63,-0.08,8.24,3.13
 146/ 3/ 7 (C),524.11,3.73,-7.63,-0.08,8.24,3.13
 146/ 3/ 7 (C),524.11,3.73,-7.63,-0.08,8.24,3.13
 146/ 3/ 7 (C),524.11,3.73,-7.63,-0.08,8.24,3.13
 146/ 3/ 7 (C),524.11,3.73,-7.63,-0.08,8.24,3.13
 146/ 3/ 7 (C),524.11,3.73,-7.63,-0.08,8.24,3.13
 146/ 3/ 7 (C),524.11,3.73,-7.63,-0.08,8.24,3.13
 146/ 23/ 7 (C),511.91,3.73,-7.63,-0.08,-15.02,-8.26
 146/ 3/ 7 (C),524.11,3.73,-7.63,-0.08,8.24,3.13
 146/ 23/ 7 (C),511.91,3.73,-7.63,-0.08,-15.02,-8.26
 147/ 22/ 7 (C),0,0,82.84,2.09,-118.93,0
 147/ 22/ 7 (C),0,0,82.84,2.09,-118.93,0
 147/ 22/ 7 (C),0,0,82.84,2.09,-118.93,0
 147/ 22/ 7 (C),0,0,82.84,2.09,-118.93,0
 147/ 22/ 7 (C),0,0,82.84,2.09,-118.93,0
 147/ 23/ 7 (C),0,0,48.24,2.09,27.47,0
 147/ 22/ 7 (C),0,0,82.84,2.09,-118.93,0
 147/ 22/ 7 (C),0,0,82.84,2.09,-118.93,0
 147/ 23/ 7 (C),0,0,48.24,2.09,27.47,0
 147/ 22/ 7 (C),0,0,82.84,2.09,-118.93,0
 147/ 22/ 7 (C),0,0,82.84,2.09,-118.93,0
 147/ 23/ 7 (C),0,0,48.24,2.09,27.47,0
 148/ 21/ 7 (C),0,0,-232.6,-1.63,157.34,0
 148/ 21/ 7 (C),0,0,-232.6,-1.63,157.34,0
 148/ 21/ 7 (C),0,0,-232.6,-1.63,157.34,0
 148/ 21/ 7 (C),0,0,-232.6,-1.63,157.34,0
 148/ 21/ 7 (C),0,0,-232.6,-1.63,157.34,0
 148/ 22/ 7 (C),0,0,-247.64,-1.63,-164.96,0
 148/ 21/ 7 (C),0,0,-232.6,-1.63,157.34,0
 148/ 21/ 7 (C),0,0,-232.6,-1.63,157.34,0
 148/ 21/ 7 (C),0,0,-232.6,-1.63,157.34,0
 148/ 22/ 7 (C),0,0,-247.64,-1.63,-164.96,0
 148/ 22/ 7 (C),0,0,-247.64,-1.63,-164.96,0
 148/ 21/ 7 (C),0,0,-232.6,-1.63,157.34,0
 149/ 2/ 7 (C),342.68,1.58,22.4,-0.08,-22.28,1.1
 149/ 22/ 7 (C),330.48,1.58,22.4,-0.08,46.03,-3.72
 149/ 2/ 7 (C),342.68,1.58,22.4,-0.08,-22.28,1.1
 149/ 2/ 7 (C),342.68,1.58,22.4,-0.08,-22.28,1.1
 149/ 2/ 7 (C),342.68,1.58,22.4,-0.08,-22.28,1.1
 149/ 2/ 7 (C),342.68,1.58,22.4,-0.08,-22.28,1.1
 149/ 2/ 7 (C),342.68,1.58,22.4,-0.08,-22.28,1.1
 149/ 2/ 7 (C),342.68,1.58,22.4,-0.08,-22.28,1.1
 149/ 22/ 7 (C),330.48,1.58,22.4,-0.08,46.03,-3.72
 149/ 2/ 7 (C),342.68,1.58,22.4,-0.08,-22.28,1.1
 149/ 2/ 7 (C),342.68,1.58,22.4,-0.08,-22.28,1.1
 149/ 22/ 7 (C),330.48,1.58,22.4,-0.08,46.03,-3.72
 150/ 20/ 7 (C),0,0,72.43,0.44,-73.52,0
 150/ 20/ 7 (C),0,0,72.43,0.44,-73.52,0
 150/ 20/ 7 (C),0,0,72.43,0.44,-73.52,0
 150/ 20/ 7 (C),0,0,72.43,0.44,-73.52,0
 150/ 20/ 7 (C),0,0,72.43,0.44,-73.52,0
 150/ 21/ 7 (C),0,0,23.33,0.44,102.42,0
 150/ 20/ 7 (C),0,0,72.43,0.44,-73.52,0
 150/ 20/ 7 (C),0,0,72.43,0.44,-73.52,0
 150/ 21/ 7 (C),0,0,23.33,0.44,102.42,0
 150/ 20/ 7 (C),0,0,72.43,0.44,-73.52,0
 150/ 20/ 7 (C),0,0,72.43,0.44,-73.52,0
 150/ 21/ 7 (C),0,0,23.33,0.44,102.42,0
 151/ 185/ 7 (C),0,0,-13.8,-0.01,74.79,0
 151/ 185/ 7 (C),0,0,-13.8,-0.01,74.79,0
 151/ 185/ 7 (C),0,0,-13.8,-0.01,74.79,0
 151/ 185/ 7 (C),0,0,-13.8,-0.01,74.79,0
 151/ 185/ 7 (C),0,0,-13.8,-0.01,74.79,0
 151/ 186/ 7 (C),0,0,-63.89,-0.01,-71.86,0
 151/ 185/ 7 (C),0,0,-13.8,-0.01,74.79,0
 151/ 185/ 7 (C),0,0,-13.8,-0.01,74.79,0
 151/ 185/ 7 (C),0,0,-13.8,-0.01,74.79,0
 151/ 186/ 7 (C),0,0,-63.89,-0.01,-71.86,0
 151/ 186/ 7 (C),0,0,-63.89,-0.01,-71.86,0
 151/ 185/ 7 (C),0,0,-13.8,-0.01,74.79,0
 152/ 178/ 7 (C),0,0,18.07,3.02,-2.73,0
 152/ 178/ 7 (C),0,0,18.07,3.02,-2.73,0
 152/ 178/ 7 (C),0,0,18.07,3.02,-2.73,0
 152/ 178/ 7 (C),0,0,18.07,3.02,-2.73,0
 152/ 178/ 7 (C),0,0,18.07,3.02,-2.73,0
 152/ 186/ 7 (C),0,0,-26.89,3.02,-18.26,0
 152/ 178/ 7 (C),0,0,18.07,3.02,-2.73,0
 152/ 178/ 7 (C),0,0,18.07,3.02,-2.73,0
 152/ 178/ 7 (C),0,0,18.07,3.02,-2.73,0
 152/ 186/ 7 (C),0,0,-26.89,3.02,-18.26,0
 152/ 186/ 7 (C),0,0,-26.89,3.02,-18.26,0
 152/ 178/ 7 (C),0,0,18.07,3.02,-2.73,0
 153/ 153/ 7 (C),101.98,-11.94,45.07,-0.34,-57.35,-15.18
 153/ 186/ 7 (C),90.78,-11.94,45.07,-0.34,68.84,18.25
 153/ 153/ 7 (C),101.98,-11.94,45.07,-0.34,-57.35,-15.18
 153/ 153/ 7 (C),101.98,-11.94,45.07,-0.34,-57.35,-15.18
 153/ 153/ 7 (C),101.98,-11.94,45.07,-0.34,-57.35,-15.18
 153/ 153/ 7 (C),101.98,-11.94,45.07,-0.34,-57.35,-15.18
 153/ 153/ 7 (C),101.98,-11.94,45.07,-0.34,-57.35,-15.18
 153/ 153/ 7 (C),101.98,-11.94,45.07,-0.34,-57.35,-15.18
 153/ 186/ 7 (C),90.78,-11.94,45.07,-0.34,68.84,18.25
 153/ 153/ 7 (C),101.98,-11.94,45.07,-0.34,-57.35,-15.18
 153/ 186/ 7 (C),90.78,-11.94,45.07,-0.34,68.84,18.25
 153/ 153/ 7 (C),101.98,-11.94,45.07,-0.34,-57.35,-15.18
 154/ 184/ 7 (C),0,0,30.86,8.98,32.94,0
 154/ 184/ 7 (C),0,0,30.86,8.98,32.94,0
 154/ 184/ 7 (C),0,0,30.86,8.98,32.94,0
 154/ 184/ 7 (C),0,0,30.86,8.98,32.94,0
 154/ 184/ 7 (C),0,0,30.86,8.98,32.94,0
 154/ 185/ 7 (C),0,0,9.94,8.98,76.79,0
 154/ 184/ 7 (C),0,0,30.86,8.98,32.94,0
 154/ 184/ 7 (C),0,0,30.86,8.98,32.94,0
 154/ 185/ 7 (C),0,0,9.94,8.98,76.79,0
 154/ 184/ 7 (C),0,0,30.86,8.98,32.94,0
 154/ 184/ 7 (C),0,0,30.86,8.98,32.94,0
 154/ 185/ 7 (C),0,0,9.94,8.98,76.79,0
